REVIEW_NUM,CENTER_ID,MEMBER_ID,REVIEW_CONTENT,REVIEW_RATE
834,75,0,더 자유로이 시끄러워지는 비행지구 기대합니다 :-) 재밌는 시간 잘 보냈어요!,
835,75,0,"많은 청년들에게 도움이 되는 공간이네요~
안에 너무 잘되어있어서 다음에 꼭 다시 방문해보려구요!",
836,75,0,네 쾌적한 공간에서 모임을 순조롭게 진행하 수 있었습니다. 감사합니다.,
837,75,0,깨끗하게 정돈된 공간에서 편안하게 모임을 가질 수 있어 좋았습니다. 감사합니다.,
838,75,0,테이블 등 준비가 잘 되어 있고 TV 사용이 용이하며 환경이 청결합니다.,
839,77,0,좋아요,
840,82,0,인터넷 연결이 살짝 느렸지만 쾌적한 분위기 좋고 강의 내용도 좋았습니다.,
841,82,0,매번 트렌디한 새롭고 유용한 강의를 열어주셔서 감사합니다ㅜㅜ 나만알고싶은곳이었으나 이젠 많은 사람들이 알고있는 곳이 되어 기쁜데 아쉽고 물론 기뻐요...!ㅋㅋㅋㅋ,
842,82,0,김포에서 좋은 프로그램을 참여하게 되어 감사드립니다.,
843,82,0,"온라인마케팅을 하다보니 막히는 부분도 있었는데, 검색광고마케팅이란 자격증을 알게 되었으며, 강사님도 열정적으로 알려주고, 무료로 강의 듣게 되어 좋은 것 같아요.",
844,82,0,이 프로그램 말고도 참여하고 싶은 다양한 프로그램도 많은 것 같아요,
845,82,0,김포에 거주하시는 청년분들도 좋은 기회 잡아보시면 좋겠습니다.,
846,82,0,“검색광고의 노하우도 많이 알려주셨어요“,
847,82,0,구래동에 이런 곳이 있었다니.... 김포 살기 좋은동네였네요,
848,82,0,훌륭하신 강사분과 훌륭한 강의내용을 무료로 들을 수 있어서 너무 좋네요,
849,82,0,구래청년지원센터 모르고 계신 청년분들 많으실 것 같은데 홍보가 더 잘 됐으면 좋겠네요,
850,82,0,"강추합니다!!! 그리고 구래청년지원센터를 위해 힘써주시는 모든 직원분,관계자분께 너무 감사드리고 고생 많으십니다!",
851,82,0,혜자포터님이 진행하시는 블로그 강의를 수강했어요! 너무 유익한 강의여서 바로 실행할 수 있을 것 같아요. 더 열심히 해보고 싶은 마음도 불타오르네요🔥구래 창공이 교육실도 따로 있고 밖에는 공부나 휴식을 할 수 있는 공간도 있더라구요!,
852,82,0,공간도 쾌적하고 이쁘고 깔끔하고요.,
853,82,0,앞으로 자주 올 것 같아요!!,
854,82,0,관리자분들도 친절하시구 좋으세요.,
855,82,0,좋은 기회 감사합니다!,
856,82,0,직장을 다니면서 블로그를 운영해보려고 고민하던 중 창공 구래센터에서 이렇게 좋은 강의가 있다는 걸 알게되었습니다! 치열한 경쟁 끝에 예약에 성공해서 강의를 들어보니 왜 경쟁이 치열한지 알 수 있었어요. 내용도 너무 알차고 책에 나와있는 뻔한 강의가 아니라 최신 트렌드를 반영한 강의를 하려고 강사님이 노력하시는 게 보여서 더 열심히 듣게 되네요. 이렇게 좋은 강의를 무료로 듣게 해 준 창공 구래센터 최고! 좋은 강의를 해주시는 강사님도 최고!,
857,82,0,무료강의라고 생각되지 않게 실속있고 알찬 강의 였습니다 막연하게 생각했던 블로그에 대해 이해도가 높아졌고 앞으로 적극적으로 활용 가능하게 만들어준 시간이였습니다 청년들에게 큰 도움이 되는 구래창공 너무 감사합니다,
858,82,0,"블로그강의를 통해 블로그 작성에 대한 자신감을 갖게 되었고, 주제 선정 방법부터 글의 구조와 기술적인 부분까지 배울 수 있었습니다.",
859,82,0,ChatGPT 활용하는 법도 알려주셔서 이제는 블로거가 되는 데 조금의 용기를 얻었습니다. 감사합니다.,
860,82,0,숨은 1%까지 진심을 다해서 알려주시는 혜자포터님께 블로그 강의를 들었습니다.,
861,82,0,"초보자들부터 블로그를 어느정도 알고 있는 사람들까지 맞춤형 강의로 진행을 해주셨습니다. chat gpt를 활용해서 블로그 글 쓰는 방법, 컨텐츠 만드는 방법, 질문 하고 답해주시는 시간까지",
862,82,0,이런 엄청난 강사님을 모신 구래청년지원센터 짱입니다!!,
863,82,0,"유익한 정보를 무료로 제공받을 수 있어서 무척 좋았고, 특히 이번 블로그 수업은 정말 좋았습니다. 앞으로도 이런 기회들이 많이 제공되었으면 좋겠습니다^^ 감사합니다~",
864,82,0,여러가지 유익한 정보강의가 많고 이용할 수 있는 시설들이 많아서 좋아요,
865,82,0,좋은 강의를 무료로 들을 수 있는 곳입니다.,
866,82,0,시설도 깔끔하고 직원분들도 친절하셔서,
867,82,0,낯가리는 분들도 편하게 오셔서 업무를 보거나 휴식할 수 있어요 !,
868,82,0,좋은강의 들을수있는 기회가 생겨서 너무 좋았어요~,
869,82,0,이런 공간이 있는지 몰랐는데 적극적으로 이용할 생각입니다!,
870,82,0,좋은 강의 깔끔한 시설 너무 좋은곳입니다 청년들이 많이 활용할수있었으면좋겟어요 !,
871,82,0,구래동에 있어서 위치도 좋고 공간이 너무 쾌적해요~^^ 직장인을 위한 다양한 프로그램이 많아서 잘 이용하고 있어요!,
872,82,0,막막했던 블로그에 대해 이해하는 시간이었습니다. 유익한 강의 감사합니다! 오늘부터 꾸준히 블로그 활성화해보려고요ㅎㅎ,
873,82,0,그저 막연하고 막막했던 블로그였는데 강의를 통해 물꼬가 트이는 느낌입니다 :-) 머릿속으로 계획이 조금씩 그려집니다! 역시 혼자 끙끙 하는것보다는 관련된 강의를 들으며 정보를 얻고 도움을 받는게 정말 좋은것같아요 'ㅅ')b 늘 좋은 강의 기획해주시는 구래창공 감사합니다~,
874,82,0,구래동청년창공은 시설도 깨끗하고 매니저님들도 친절합니다.!!,
875,82,0,매번 청년들에게 유익하고 좋은 강의 많이 제공해주셔서 너무 감사드립니다.ㅎㅎ,
876,82,0,이번 블로그 강의는 뜬 구름 잡는 이야기가 아니라 피부에 와닿고 지금 당장!! 사용 할 수 있는 주옥같은 강의들이었어요. 이제 남은건.......제 몫..........^^..... 지..금.. 당..장... 블로그 쓰러갑니다.:-),
877,82,0,3일 내내 들어도 매번 새로운 내용으로 너무 재밌어요! 내일도 기대가 됩니다.,
878,82,0,"교육을 받고 나서, 블로그의 방문자 수가 크게 증가했습니다. 이제는 보다 전략적으로 블로그 성장을 더 이끌어낼 수 있을 것 같습니다. 완전 강추합니다!👏👏👏",
879,82,0,관심있는 블로그 강의 잘 들었습니다. 다음 특강도 기대되요,
880,82,0,"오래전 그만두었던 블로그를 재시작하려고 하면서 집 근처 구래청년지원센터 창공에서 관련 강의가 열린다고 해서 신청했습니다. 강의를 듣기 전에는 혹시 뻔한 이야기 아닐까? 인터넷에 떠도는 그런 정보 수준이 아닐까? 반신반의하기도 했는데, 강의를 들으면서 정말 많이 도움을 받았고 이 강의를 신청하기 잘했다는 생각이 들었습니다.",
881,82,0,"강사님께서 알아듣기 쉽게 강의해주셔서 좋았고, 실제 사례를 들어 설명해주시니 더 유익했습니다. 앞으로도 구래청년지원센터 창공에서 다양한 강의들이 열리면 꼭 다시 참여하고 싶습니다.",
882,82,0,창업을 준비하면서 블로그를 운영해야겠다고 막연하게 생각하고 있다가 교육 소식을 듣고 신청했습니다.,
883,82,0,블로그 운영부터 글 작성법까지 상세하게 교육을 들을 수 있어서 좋았습니다. 앞으로도 좋은 강의 기대가 되고 앞으로도 창공 공간을 자주 이용하고 싶습니다.,
884,82,0,블로그 수업 넘 알차고 재미있었어요 이해도 쏙쏙! 강의력 짱짱이십니다😀 남은 수업도 열심히 듣고 언젠가 꼭 유용히 써먹어 보겠습니다 ㅎㅎㅎ,
885,82,0,"항상 유익한 강의 진행해주시고, 다양한 경험할 수 있는 기회를 만들어 주시는 구래 창공 선생님들과 강사님 정말 정말 감사드려요🩵",
886,82,0,블로그 강의 도움많이되었습니다 너무 감사해요~^^,
887,82,0,"노래 소리가 너무 큽니다. 노래 소리에 대한 민원이 적지 않은 거 같은데 운영진 측이 일부러 그러는 건지 대응을 안 하네요. 아무리 본 공간이 공부만 하는 공간은 아니라고 해도, 책도 읽고 일도 하고 공부도 하는 복합문화공간인데 노래가 가요에다가 음량도 너무 커서 집중이 안됩니다.",
888,82,0,"이런 문제제기가 상당히 많은데, 신경써주시면 좋겠습니다. 이용자 수를 의도적으로 줄이려는 거라면 업무 방기이니 각성이 촉구됩니다.",
889,82,0,"1. 노래 뉴에이지나 클래식으로 변경, 2. 음량 줄이기 두 가지 건의드립니다.",
890,82,0,유익하고 즐거운 시간이었습니다,
891,82,0,다양한 프로그램을 운영하여 너무 좋습니다,
892,82,0,앞으로도 다양한 프로그램이 생겨서 많이 참여하고습니다,
893,82,0,좋은 프로그램이 많은 것 같습니다! 정말 도움되고 유익했던 것 같습니다 감사합니다.,
894,82,0,관심 있던 프로그램인데 창공에서 진행소식에 바로 등록했어요 잘 배우고 느끼고 갑니다,
895,82,0,실기적인부분 체험을 원하는 사람이 많은 프로그램인 만큼 이론적 부분을 얕게만 듣게 되어 아쉬웠어요,
896,82,0,즐거운 시간이였어요 퇴근시간 이후 7시 진행 프로그램이 더욱 다양해지면 좋겠습니다,
897,82,0,잘 이용하고 있습니다:-) 이런 공간이 있어 참 좋아요!!,
898,82,0,모두 너무 친절하시고 좋은 경험했습니다!!☺️👍🏻,
899,82,0,친구들과 재미있게 하고 왔어영! 너무나 친절하시고 다음에도 이런 프로그램이 있으면 참여하고싶아여🥰,
900,82,0,소정의 재료비로 알찬 수업을 들은 것 같아요 좋은,
901,82,0,수업들 망설이기만 하다 이번에 처음 들어봤는데 분,
902,82,0,위기도 좋고 재미있게 즐기다 왔습니다!내용 더보기,
903,82,0,"준비해주신 재료들에 관한 설명과 만드는 방법 등을 잘 알려주시고, 직접 만들어서 재밌었어요 ^_^",
904,82,0,뜨개가방 만들기 원데이 클래스 들었는데 재밌게 완성 잘 해갑니다! 감사합니다~~,
905,82,0,정말 즐겁게 만들고 갑니다!,
906,82,0,귀여운 곰돌이 라탄 거울을 만들 수 있어서 재밌었어요,
907,82,0,코끝까지 찡한 쿨비누 만들었어요,
908,82,0,친절해요!!,
909,82,0,친절하게 잘 해주십니다,
910,82,0,참 유쾌한 강사님 이셨지만 짧은 원데이 클래스라면 사설보다는 커리큘럼을 좀더 세밀하게 준비했다면 좋지않았을까… 물론 유익한 내용도 있었지만...내용 더보기,
911,82,0,면접 스터디를 위해 방문하였습니다. 시설 너~~무 깨끗하고 직원분도 너~~무 친절하셨어요! 동네에 이런 좋은 곳이 있는 지 이제야 알다니..! 너무 좋아요~ 종종 방문하겠습니다❣️,
912,82,0,직접 꽃바구니 만들어 볼 수 있는 좋은 기회였어요!,
913,82,0,강사님 너무 친절하셨고 바구니도 만족스럽게 만들 수 있었어요ㅠㅠㅎㅎ 이번에 좋은 선물하고 다음에 또 좋은 기회로 강습 참여해보고 싶어요!,
914,82,0,가정의달을 맞이해 개성있는 꽃바구니를 만들게 되어 기뻤습니다,
915,82,0,소모임실 대여를 처음 해봤는데 시설이 너무너무 좋고 깨끗해요! 입구에 계신 직원분이 너무 친절해서 절로 기분이 좋아지더라구요:) 자격증 시험이 얼마 안남아 함께 모여서 실습할 곳을 찾다가 우연히 예약했는데 정말 만족했습니다! 매번 좋은 프로그램과 깔끔한 시설 관리 해주셔서 감사합니다^^ 또 놀러가고싶을 정도로 너무 좋아요!,
916,82,0,[구래동 청년지원센터 창공] 너무 소중한 공간이에요- 늘 감사히 잘 이용하고 있습니다:),
917,82,0,입욕제 만들기 체험하였어요 넘넘 유익한 시간이었습니다❤️여기 너무 좋아요:),
918,82,0,청년지원센터 생긴거 보고 한 번 방문해 보고싶었는데 프린트할게 있어서 알아보다가 가게 되었어요. 일단 안내해주시는 분도 정말 친절하셔서 기분좋았구요 공간 너무 예쁘고 깔끔해서 더 기분좋게 사용할 수 있었어요. 꼭 포인트를 모아서 사용해야한다는 점이 불편할 수 있지만 처음가면 1000포인트 주시고 방문시마다 조금씩 주신다고 하시더라구요^^,
919,82,0,다음에 또 이용하고싶어요!!,
920,82,0,또 처음 여기 왔을때는 깔끔했는데 가면갈수록 뭔가 지저분한것들이 보이네요~음료 냉장고에는 반찬과 음식들도 보이구요,
921,82,0,관리자분의 관리의 기준이 어떤건지 김포시의 관리의 기준이 무엇인지 궁금합니다.,
922,82,0,구래청년지원센터 창공센터 규정 처음에 안내 드리고 있습니다. 업무상 처리할 게 많은건 개인 사정인데 짜증나는걸 이렇게 표현하시는건 아닌 것 같습니다. 반찬 및 음식은 프로그램 진행 재료 및 여러가지 상황으로 관리자들 판단 하에 넣어 놓았습니다. 기타 건의사항 있으시면 운영팀에 이야기 해주세요,
923,82,0,오늘도 좋았습니다,
924,82,0,공간이 엄청 깨끗하고 조용해서 좋았어요!!,
925,82,0,이런 곳이 있었다는 것을 일찍 알았으면 더 좋았을 텐데ㅠ,
926,82,0,손힘찬 작가 님의 특강을 들을 수 있어서 너무 좋았어요!!,
927,82,0,음악도 좋고 조용하고 여유롭고 자유롭고 편안한 분위기라 뭘 해도 좋아요~ 과제하기에 딱이네요ㅎㅎ,
928,82,0,너무 좋아요,
929,82,0,조용히 일하기 좋았습니다:),
930,82,0,오랜만에 왔는데 새해라서 예쁜 풍선이 달려있어서 기분이 좋았네요 ㅎㅎ 여기와서 일하면 집중이 잘 되어서 일들이 금방 끝나는 느낌이에요 :) 카페도 이용했는데 커피랑 맛있는 음료수들 많아요^^,
931,82,0,늘 잘 이용하고 있어요:),
932,82,0,선생님들께서 몹시 친절하십니당 ㅎㅎ,
933,82,0,넘 유익한 공간이 구래동에 있어 만족해요,
934,82,0,아늑하고 맘 편히 있을 수 있어요,
935,82,0,구래창공센터 포에버 ~~,
936,82,0,점심시간에 조용한 곳에 있고 싶은데 한 번 들렸다가 자주 가게 됐어요~!,
937,82,0,다녀오면 힐링 돼요 ^ ^ 지금 연말 분위기가 나서 좋더라구요 !!,
938,82,0,보자기 포장 배우는거 너무 좋았어요!! 코 앞에 연말이고 또 신년도 다가오니 예쁜 보자기로 선물하면 너무 딱 일거 같아요!!🎁 조각 보자기로 달력도 예쁘게 꾸며주니 너무 세련되고 멋져보여 놀랐어요!! 좋은 시간이었습니다!😉,
939,82,0,"유익한 수업이었어요. 보자기 포장만 생각했었는데 조각으로 분위기있는 달력도 디자인해볼 수 있어서 좋았습니다! 배운 포장 매듭도 따라하기 쉬워서 유용하게 잘 쓸 수 있을 것 같아요. 그리고 창공에 크리스마스 느낌 가득하게 꾸며져 있고 캐롤도 나와서 기분 좋게, 즐거운 시간 보내고 왔습니다.",
940,82,0,보자기를 덧대서 액자를 만드는 게 신기한 경험이였어요,
941,82,0,새로운 취미를 배우게 돼서 즐거웠습니다.,
942,82,0,공간도 쾌적하고 좋아요,
943,82,0,처음방문했는데 엄청 깨끗해요,
944,82,0,면접 준비 공간이 필요했는데 쾌적한 분위기에서 준비할 수 있어서 너무 좋았습니다. 또 이용하고 싶습니다.,
945,82,0,기초적인 내용 좋았어요~: )),
946,82,0,모르는 정보를 알게 되서 유용했어요,
947,82,0,강의 잘 들었습니다,
948,82,0,항상 감사합니다,
949,82,0,자주오는곳이긴한데 모임하기딱 좋다는생각이듭니다 애정합니다,
950,82,0,인센스 스틱 만들기 재밌었어요,
951,82,0,분위기도 좋고 프린트도 공짜로 할 수 있어서 자주 이용하는데 너무 좋아요~~,
952,82,0,좋은 기회로 라탄바구니 체험 했습니다. 구래창공 처음 방문하였는데 이용할 수 있는 것도 많고 쾌적해서 좋은 것 같아요^^,
953,82,0,예쁘게 만들어서 집에 가져갔어요 너무 재밌어요,
954,82,0,분위기도 좋고 음료 마시면서 편하게 시간 보낼 수 있어서 넘 좋아요~~♡,
955,82,0,"라탄바구니 만드는거 진짜 재밌었고, 귤 담아놓으니 넘 이쁘네요~",
956,82,0,빼빼로데이기념으로 사진도찍고 빼빼로받았네여 고맙습니다 ^ㅡ^,
957,82,0,높은 창공에서 보는 뷰가 좋아요!,
958,82,0,관리하시는 선생님들께서 구석구석 신경을 많이 쓰신게 느껴져요 공간이 늘 쾌적합니다😆,
959,82,0,처음 이용하는데 직원분들도 친절하게 설명해주기고 여유롭게 책을 읽을수 있어서 좋아요 ㅎ,
960,82,0,저만의 시간을 가질수 있어서 좋았습니다 ㅎㅎ,
961,82,0,항상 감사합니다,
962,82,0,조용하고 아늑한 느낌이 맘에 들어요,
963,82,0,할로윈 단장 귀엽고 재즈음악도 좋아요🥰,
964,82,0,달고나 재밌게 만들었어요~,
965,82,0,깨끗하고 좋아요,
966,82,0,정말 좋아요,
967,82,0,이렇게 좋은공간이 김포 그것도 구래동에 있다니ㅜㅜ 시설 완전 깨끗해요,
968,82,0,깨끗하고 프린트도 할수 있어서 너무 좋아요,
969,82,0,"시설도 깨끗하고 청년들을 위한 공간이 있어서 좋아요,, 그런데 음악소리는 좀 큰 것 같아요!! 가요가 아닌 클래식이나 잔잔한 음악이 나온다면 더 좋을거같아요",
970,82,0,가깝고좋아요ㅠㅠ나만알고싶은곳!,
971,82,0,다 좋았지만 음악소리가 너무커서 집중이 안되서 소리를 아예없앴으면 좋겠어요.,
972,82,0,시설도 좋고 포인트 모아서 무료 이용하는 것도 좋은데,
973,82,0,공부하기에는 음악이 적합하지 않은 거 같아요ㅜ,
974,82,0,"우연히 창공을 알게되어 방문했는데요, 운영팀 분들 친절하시고 깨끗한공간에서 작업할수있어 정말 만족합니다:)",
975,82,0,나만알고싶지만ㅎㅎ 많은분들께 추천하고싶어요~,
976,82,0,창공에 오면 다양한 정보를 얻을 수 있어 좋아요!😊,
977,82,0,널리알리고싶은곳임과 동시에 나만알고싶은곳,
978,82,0,청년들한테 유익한 공간이더라구요 그래서 점심시간에 가끔 방문해서 책도 읽고 힐링도 하고 좋더라구요..,
979,82,0,선생님들도 너무 친절하시구요! 딱 하나 아쉬운 게 있다면 어제 우유 하나 먹고 보니 유통기한이 10일 넘게 지났더라구요 ㅠㅠ... 그거 말고는 너무 좋아요 굳굳!,
980,82,0,"근처에 프린트 할곳이 급하게 필요해서 찾다가 알게되었습니다. 이 동네에 온지 거의 1년가까이 되었으나 그전까지는 이런곳이 있는지도 알지 못했습니다. 처음방문후 안내해주시는 분께서 이용방법을 친절히 설명해주십니다. 비록 첫날은 급하게 프린트만 하고 나오게 되었는데, 안에 다양하게 이용할수 있는 공간들이 있어서 너무나 만족하였습니다. 굳이 카페를 찾아가지 않아도 될정도로 깔끔하고 잘되어있습니다. 그래서 다음날 바로 또 예약후에 찾아가게 되었고, 기분좋게 이용하였습니다. 조용하게 혼자 필요한 일들을 처리할수 있는 공간으로 최적입니다 : )",
981,82,0,좋은 강의 들을 수 있어서 좋아용,
982,82,0,복사 및 프린트기기 사용 할 수 있어 좋습니다.,
983,82,0,청년들을 위한 공간 너무좋아요,
984,82,0,청년들을 위한 조용하고 편안한 곳에서 하루를 시작할 수 있어 좋아요! :),
985,82,0,구래 창공에서 유용한 정보들을 배울 수 있어서 너무 좋아요~,
986,82,0,항상 매니저님 좋은 강사님 초청해서 강의 만들어서 주셔서 감사합니다~^^,
987,82,0,구래창공의 알찬 수업 덕분에 많이 배우고 있습니다^^ 청년을 위한 공간도 넘 좋아요! 빨리 코로나 종식되서 마음껏 이용할 수 있었으면 좋겠습니다 :),
988,82,0,구로청년지원센터는 확실하게 청년지원하네요!,
989,82,0,원하는 강의가 있다면 열정적으로 푸쉬하세요 청년분들!,
990,82,0,모든 배움의 장을 열어주십니다!,
991,82,0,오늘 잘 들었습니다 :~),
992,82,0,블로그 하면서 놓치고 있는 다양한 정보들을 어떻게 보는지 알게 되어 좋아요!,
993,82,0,매일 쓰는것만 쓰다보니 신경 안쓰는 메뉴들이 많은데,
994,82,0,보고 갈 수 있게 짚어주셔서 지식이 쑥쑥! 레벨업 됩니다 :~),
995,82,0,구래청년창공에서 매달 청년들에게 유익한 좋은 강의 프로그램을 진행해주셔서 참여하고있습니다.,
996,82,0,이번 블로소득강의도 대만족입니다.,
997,82,0,너무 좋아요!!,
998,82,0,"제페토 앱에 대해 알아보고 공연, 게임 활용에 대한 설명을 해주셔서 재밌었어요.",
999,82,0,너무 깔끔하고 깨끗하고 친절하고 좋아요!,
1000,82,0,깔끔하고 유용한 곳이에요! 자주 이용할 생각입니다 :),
1001,82,0,방문때마다 편하게 이용하고 갑니당,
1002,82,0,정말 쾌적하고 좋아요 노래도 너무 신나요,
1003,82,0,저도 예전처럼 클래식이나 잔잔한 음악이 나왔으면 하지만😢 감사히 이용하고 있습니다,
1004,82,0,혹시.. 일부러 이용자수를 조절하기 위해 가요를 트는건가요? 음량도 너무 큰것같아요...... 사우동 창공은 안 그렇던데…,
1005,82,0,음악이 재즈나 클래식으로 바뀌었으면...ㅎㅎ그 외에는 깨끗하고 너무 좋은 시설입니다. 직원분도 매우 친절하시구요. 좋습니다,
1006,82,0,첨가서 몰라도 사용하는거 설명 잘해주시네요,
1007,82,0,노래 아직도 가요인가요..?,
1008,82,0,교육 퀄리티 너무 좋아요~,
1009,82,0,음악도 취향저격!,
1010,82,0,집중 잘되는 분위기 넘 좋아요!,
1011,82,0,항상 쾌적하고 좋은 공간에서 공부할 수 있어서 너무 좋습니다 ^^,
1012,82,0,온도도 적당하고 쾌적하고 너모 좋아요!,
1013,82,0,공부하거나 업무하시는 분들이 많이 이용하는 만큼 음악을 그에 맞는 걸로 틀어주시면 좋겠어요! 잔잔한 연주음악 같은 거요~ 가요가 많이 나와서 집중이 안 되네요ㅠㅠㅠ 신나는 아이돌 노래도 너무 많이 나오구요..,
1014,82,0,창공 덕에 이 더운날 시원하게 개인 작업할 수 있어 좋아요~ 🥰 감사합니다,
1015,82,0,집에서 재택근무를 하다 잘 안되어서 창공에 갔습니다!! 쾌적하고 집중도 잘 되고 정말 좋습니다!! 감사합니다👍👍,
1016,82,0,이런 곳을 이제 알은 것이 너무 아쉽네요 너무 편하고 분위기도 좋고 만족스럽습니다!!!,
1017,82,0,좋은강의를 기획해주셔서 감사합니다 ^^,
1018,82,0,뜻깊은시간이었습니다^^,
1019,82,0,깨끗하고 친절해요! 여러가지 시설물들을 제공해서 아주아주 편리합니다!!,
1020,82,0,친절한 안내 감사합니다. 공간도 너무 쾌적하고 김포시에 이런 공간이 있어 너무 감사합니다. 잘 활용해서 취업성공하고 싶습니다!,
1021,82,0,어떤 목적이든 공간이 필요하다면!,
1022,82,0,예약제라 붐비지 않고 조용히 사용할 수 있어 좋아요👍,
1023,82,0,거리두기 좌석이 있고 한정된 인원을 받아 운영하고 있어 넓고 쾌적한 분위기가 좋아요!,
1024,82,0,8층에 있어 창에 비치는 뷰도 넘 좋습니다☁️,
1025,82,0,첫방문이었는데 공간도 엄청 넓고 깔끔했습니다,
1026,82,0,친절하게 사용안내 해주셔서 편하게 이용했어요!,
1027,82,0,조용하고 좋아요,
1028,82,0,쾌적하고 조용해서 혼공하기 좋네요 직원분도 친절하셔서 고마웟습니다,
1029,82,0,"처음해보는건데 도자기에 연필로 그림그리고 휴지로 지우는것도 신기했고, 물감칠하는것도 신기하고 재밌었어요",
1030,82,0,평소에 접하지 못한 체험을 할 수 있어 신선하고 좋았습니다.,
1031,82,0,"자세하게 장비, 도구 사용법을 알려주시고 일상생활에서 활용할 수 있는 실용적인 재봉방법을 알려주셔서 유익한 수업이었습니다.",
1032,82,0,"유칼립투스, 레몬트리, 올리브나무 식물을 키우면서 자세히 들여다본 적이 없었는데 그리면서 잎사귀 모 양을 알게 됐어요. 초록 잎을 보다 보니 눈도 ...내용 더보기",
1033,82,0,너무 즐겁고 유익한 시간보내고왔어요 프로그램 추천합니당,
1034,82,0,좋아요!,
1035,82,0,너무 재밌었어요 앞으로도 프로그램 많이 참여할래요😉,
1036,82,0,"힐링되는 체험이었고, 향수에 대해서 배울 수 있어서 흥미로운 정보들을 들을 수 있는 시간이었습니다.",
1037,82,0,향수에 관한 기본적인 지식도 배우고 향료를 직접 골라 베이스노트와 탑노트 등등을 배합하고 계량하고 섞어보고 예쁜 공병에 담아오니 뿌듯하네요 정말 좋은 수업이었습니다~~,
1038,82,0,시설이 쾌적하고 1인 테이블도 있어서 사용하기 편했습니다.,
1039,82,0,다양한 간식도 구비되어 있어서 좋았어요.,
1040,82,0,프로그램도 좋고 퀄리티도 좋고 시설도 깨끗합니다~!,
1041,82,0,선생님이 지원해주신 재료로 공짜로 꽃바구니를 만들고 왔어요~ 예상했던 크기보다도 큰 꽃바구니로 가볍게 갔다가 무겁게 왔어요 :D,
1042,82,0,난이도는 개인적으로 어려웠지만 배운 보람이 있었습니다,
1043,82,0,꽃꽃이 과정 배워볼까 고민했었는 데 이번 수업으로 깔끔하게 포기했어요 (손 끝이 야무지지 못 해 😂),
1044,82,0,구래청년지원센터는 정말,
1045,82,0,인테리어도 너무 세련되고 예뻐요!,
1046,82,0,청년들을 위한 공간으로 정말 제격이에요♡,
1047,82,0,인스타갬성샷도 건질수있는곳!,
1048,82,0,젤 좋은건 청년들을 위해 다양한 강의를 진행해주는것 : - ),
1049,82,0,덕분에 직접 만든 꽃바구니를 부모님께 선물드릴수있어 너무 좋아요♡♡♡,
1050,82,0,관리하는 매니저님이랑 직원분들도 너무 친절하고 좋아요♡♡♡,
1051,82,0,"청년들에게 정말 필요한 공간, 접근성이 좋고 다양한 시도를 위한 물품을 자유롭게 빌려주는",
1052,82,0,조용하고 좋아욤,
1053,82,0,시설도 정말 좋구 안내해주시는 선생님들 또한 너무 친절하셔서 항상 만족해요 !,
1054,82,0,공간도 넓고 쾌적해요! 집 근처라 자주 오고 싶습니다. 이런 곳이 있다니 공부하기 정말 좋네요 ㅎㅎ,
1055,82,0,이제 1일차이지만 전반적으로 이런 것들이 있구나 알 수 있어서 좋았어요~^^,
1056,82,0,남은 강의도 기대됩니다~^^,
1057,82,0,시설도 좋고 다양한 간식과 용품들도 잘 구비돼 있어요. 구래동에 이런 공간이 있어서 좋습니다,
1058,82,0,집에서 가까운 구래창공~ 항상 좋은 강의들 많이 듣고 있어요! 김포 청년이라면 강추하는 곳!,
1059,82,0,앱 개발에 대해 궁금했었는데 좋은 강의 만들어 주셔서 감사합니다~^^,
1060,82,0,간식거리도다양해서 너무좋습니다 다만실용성있는프로그램이많이개설되었으면합니다:),
1061,82,0,자주오는곳인데 항상친절하시고 시설도쾌적해서이용하기 편리합니다 ^ㅡ^,
1062,82,0,항상 좋은 강의가 많아 자주 신청하게 되네요~^^,
1063,82,0,이번 강의도 강사님께서 쉽게 풀어 설명해주셔서 너무 좋았습니다~^^,
1064,82,0,좋은 강의를 무료로 들을 수 있어 감사합니다~^^,
1065,82,0,"업무상 서류 작업이 필요해서 처음 들렸는데, 이런 멋진 공간이라니요. 자주 오게 될 것 같아요. 안내해주시는 선생님께서 너무 친절하게 해주셔서 마음 편히 이용하고 갑니다.",
1066,82,0,"자주 들리는곳인데, 청년들이 쉽게 사용할수 있어서 좋은것같아요 항상감사합니다 ㅎㅎ",
1067,82,0,무료로 좋은 퀄리티의 강의를 들을 수 있다는게 좋았습니다. 강사님께서도 자신의 경험으로 말씀 많이 해주셔서 더 와닿았어요. 좋은 컨텐츠 제공해주셔서 감사합니다,
1068,82,0,ppt로 디자인을 어떻게 해야하는지 알게되었어요~^^,
1069,82,0,재미있고 즐거운 강의였습니다~^^,
1070,82,0,피피티 새로운 걸 배울 수 있어서 좋았어요:),
1071,82,0,"넓고, 깔끔하고, 쾌적해서 정말 좋아요. 집중도 잘 돼 서 공부도 엄청 잘 돼요! 직원분들도 친절하셔요. 창 공 내에서 이용할 수 있는 프로그램들이 다양...내용 더보기",
1072,82,0,자주이용하는데 직원분들도 너무친절하시고 시설도 깨끗해요! 앞으로 청년들을위한 공간이 많이 생겼으면 좋겠습니당^^,
1073,82,0,나만 알고싶은 공간!,
1074,82,0,평소 금융이 어렵게 느껴졌었는데요. 멋진 강사님께 좋은 강의를 들을 수 있어 감사한 하루였습니다.^^,
